IUPAC (LiGA),total,IUPAC (CFG),Average RFU,StDev
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp,4.250229615,Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-Sp0,37.88159999999999,15.717700716707887
Neu5Ac(a2-3)[Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc(b1-Sp,3.4159788189999998,,,
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp,12.69032258,Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp0,6.421999999999997,4.48064838834738
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc(b1-Sp,7.749785775,,,
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)Glc(b1-Sp,1.308937876,,,
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)Glc(b1-Sp,1.4838274930000002,,,
KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp,2.6467792169999997,KDN(a2-3)Gal(b1-4)GlcNAc(b1-Sp0,47.351900000000015,25.51313779617607
Man(a1-6)[Man(a1-3)]Man(a1-S6,2.489197845,Man(a1-6)[Man(a1-3)]Man(a1-Sp9,4.316700000000001,2.1739728655159967
Man(a1-S6,1.803182314,Man(a1-Sp8,38.05685,13.63931322574565
Man(b1-S0,0.928687473,Man(b1-Sp8,5.843725000000001,3.493463388840169
Man(b1-S0,0.928687473,,,
Man(b1-S0,0.928687473,,,
Galf(b1-S8,0.331949816,,,
Galf(b1-5)Galf(b1-S8,1.718518519,,,
Galf(b1-5)Galf(b1-5)Galf(b1-S8,2.066745441,,,
Galf(b1-5)Galf(b1-5)Galf(b1-5)Galf(b1-S8,2.4480788369999997,,,
Galf(b1-5)Galf(b1-5)Galf(b1-5)Galf(b1-S8,2.4480788369999997,,,
Galf(b1-5)Galf(b1-5)Galf(b1-5)Galf(b1-S8,2.4480788369999997,,0.0,0.0
